Date,Time Range,Latitude,Longitude,Incident Type
7/24/2008,1:00AM - 2:00AM,42.104,-72.549,SG
7/24/2008,1:00AM - 2:00AM,42.088,-72.58,SG
7/24/2008,1:00AM - 2:00AM,42.099,-72.588,SG
7/24/2008,1:00AM - 2:00AM,42.095,-72.576,SG
7/24/2008,1:00AM - 2:00AM,42.091,-72.568,SG
7/24/2008,1:00AM - 2:00AM,42.098,-72.56,SG
7/24/2008,1:00AM - 2:00AM,42.091,-72.576,SG
7/24/2008,1:00AM - 2:00AM,42.091,-72.566,SG
7/24/2008,1:00AM - 2:00AM,42.098,-72.572,SG
7/24/2008,1:00AM - 2:00AM,42.102,-72.568,SG
7/24/2008,1:00AM - 2:00AM,42.091,-72.59,SG
7/24/2008,1:00AM - 2:00AM,42.099,-72.572,SG
7/24/2008,1:00AM - 2:00AM,42.092,-72.582,SG
7/24/2008,1:00AM - 2:00AM,42.113,-72.57,SG
7/24/2008,1:00AM - 2:00AM,42.104,-72.566,SG
7/24/2008,1:00AM - 2:00AM,42.097,-72.57,SG
7/24/2008,1:00AM - 2:00AM,42.097,-72.562,SG
7/24/2008,1:00AM - 2:00AM,42.102,-72.559,SG
7/24/2008,2:00AM - 3:00AM,42.096,-72.577,SG
7/24/2008,3:00AM -4:00AM,42.099,-72.56,SG
7/24/2008,3:00AM - 4:00AM,42.108,-72.565,SG
7/24/2008,3:00AM -4:00AM,42.082,-72.569,SG
7/24/2008,3:00AM -4:00AM,42.087,-72.57,SG
7/24/2008,3:00AM -4:00AM,42.097,-72.581,SG
7/24/2008,3:00AM -4:00AM,42.101,-72.562,SG
7/24/2008,3:00AM -4:00AM,42.099,-72.567,SG
7/24/2008,3:00AM -4:00AM,42.093,-72.564,SG
7/24/2008,3:00AM -4:00AM,42.1,-72.564,SG
7/24/2008,3:00AM -4:00AM,42.095,-72.55,SG
7/24/2008,3:00AM -4:00AM,42.102,-72.582,MG
7/24/2008,3:00AM -4:00AM,42.102,-72.582,MG
7/24/2008,3:00AM -4:00AM,42.1,-72.554,SG
7/24/2008,4:00AM -5:00AM,42.089,-72.581,SG
7/24/2008,4:00AM -5:00AM,42.108,-72.576,SG
7/25/2008,2:00AM - 3:00AM,42.098,-72.588,SG
7/25/2008,10:00PM - 11:00PM,42.097,-72.565,SG
7/25/2008,12:00AM - 1:00AM,42.091,-72.559,SG
7/26/2008,1:00AM - 2:00AM,42.092,-72.566,SG
7/26/2008,11:00PM - 12:00AM,42.09,-72.555,MG
7/27/2008,12:00AM - 1:00AM,42.098,-72.553,SG
7/27/2008,3:00AM -4:00AM,42.098,-72.579,SG
7/27/2008,3:00AM -4:00AM,42.102,-72.568,SG
7/27/2008,3:00AM -4:00AM,42.106,-72.564,SG
7/27/2008,3:00AM -4:00AM,42.099,-72.564,SG
7/27/2008,3:00AM -4:00AM,42.117,-72.582,SG
7/27/2008,3:00AM -4:00AM,42.1,-72.576,SG
7/27/2008,3:00AM -4:00AM,42.098,-72.563,SG
7/27/2008,3:00AM -4:00AM,42.101,-72.579,SG
7/27/2008,4:00AM - 5:00AM,42.1,-72.551,SG
7/27/2008,4:00AM - 5:00AM,42.093,-72.562,SG
7/27/2008,4:00AM - 5:00AM,42.121,-72.569,SG
7/27/2008,4:00AM - 5:00AM,42.104,-72.567,SG
7/27/2008,4:00AM - 5:00AM,42.106,-72.582,SG
7/27/2008,4:00AM - 5:00AM,42.1,-72.588,SG
7/27/2008,4:00AM - 5:00AM,42.093,-72.562,SG
7/27/2008,4:00AM - 5:00AM,42.105,-72.576,SG
7/27/2008,4:00AM - 5:00AM,42.086,-72.588,SG
7/27/2008,4:00AM - 5:00AM,42.107,-72.57,SG
7/27/2008,4:00AM - 5:00AM,42.104,-72.582,SG
7/27/2008,4:00AM - 5:00AM,42.089,-72.576,SG
7/27/2008,4:00AM - 5:00AM,42.106,-72.584,SG
7/27/2008,4:00AM - 5:00AM,42.099,-72.576,SG
7/27/2008,4:00AM - 5:00AM,42.102,-72.567,SG
7/27/2008,4:00AM - 5:00AM,42.096,-72.582,SG
7/27/2008,4:00AM - 5:00AM,42.105,-72.571,SG
7/27/2008,4:00AM -5:00AM,42.091,-72.57,SG
7/27/2008,4:00AM -5:00AM,42.107,-72.558,SG
7/27/2008,4:00AM -5:00AM,42.092,-72.587,SG
7/27/2008,4:00AM -5:00AM,42.105,-72.575,SG
7/27/2008,4:00AM - 5:00AM,42.11,-72.568,SG
7/27/2008,4:00AM - 5:00AM,42.085,-72.589,SG
7/27/2008,4:00AM - 5:00AM,42.105,-72.568,SG
7/27/2008,4:00AM - 5:00AM,42.092,-72.575,SG
7/27/2008,4:00AM - 5:00AM,42.104,-72.549,SG
7/27/2008,4:00AM - 5:00AM,42.102,-72.558,SG
7/27/2008,4:00AM - 5:00AM,42.101,-72.582,SG
7/27/2008,4:00AM - 5:00AM,42.106,-72.563,SG
7/27/2008,4:00AM - 5:00AM,42.095,-72.578,SG
7/27/2008,4:00AM - 5:00AM,42.094,-72.585,SG
7/27/2008,4:00AM - 5:00AM,42.109,-72.554,SG
7/27/2008,5:00AM - 6:00AM,42.098,-72.568,SG
7/27/2008,5:00AM - 6:00AM,42.09,-72.57,SG
7/27/2008,5:00AM - 6:00AM,42.104,-72.564,SG
7/28/2008,12:00AM - 1:00AM,42.101,-72.579,MG
7/30/2008,12:00AM - 1:00AM,42.107,-72.558,SG
7/30/2008,10:00PM - 11:00PM,42.099,-72.564,SG
7/30/2008,10:00PM - 11:00PM,42.099,-72.564,SG
7/30/2008,10:00PM - 11:00PM,42.099,-72.565,SG
7/30/2008,10:00PM - 11:00PM,42.099,-72.564,SG
7/30/2008,10:00PM - 11:00PM,42.099,-72.565,MG
7/30/2008,10:00PM - 11:00PM,42.099,-72.564,SG
7/30/2008,10:00PM - 11:00PM,42.099,-72.565,MG
7/30/2008,10:00PM - 11:00PM,42.099,-72.565,MG
7/30/2008,10:00PM-11:00PM,42.099,-72.565,MG
7/30/2008,10:00PM - 11:00PM,42.099,-72.565,SG
7/30/2008,10:00PM - 11:00PM,42.099,-72.565,MG
7/30/2008,10:00PM - 11:00PM,42.099,-72.564,SG
7/30/2008,10:00PM - 11:00PM,42.099,-72.565,SG
7/30/2008,10:00PM - 11:00PM,42.099,-72.564,MG
7/31/2008,1:00AM - 2:00AM,42.096,-72.579,SG
7/31/2008,2:00AM - 3:00AM,42.112,-72.577,SG
7/31/2008,2:00AM - 3:00AM,42.095,-72.554,SG
7/31/2008,2:00AM -3:00AM,42.097,-72.57,SG
7/31/2008,2:00AM - 3:00AM,42.09,-72.584,SG
7/31/2008,2:00AM - 3:00AM,42.106,-72.55,SG
7/31/2008,2:00AM - 3:00AM,42.111,-72.564,SG
7/31/2008,2:00AM - 3:00AM,42.081,-72.567,SG
7/31/2008,2:00AM -3:00AM,42.093,-72.577,SG
7/31/2008,2:00AM - 3:00AM,42.086,-72.581,SG
7/31/2008,2:00AM -3:00AM,42.098,-72.564,SG
7/31/2008,2:00AM - 3:00AM,42.092,-72.578,SG
7/31/2008,2:00AM -3:00AM,42.108,-72.573,SG
7/31/2008,2:00AM -3:00AM,42.12,-72.564,SG
7/31/2008,2:00AM - 3:00AM,42.096,-72.571,SG
7/31/2008,2:00AM -3:00AM,42.106,-72.57,SG
7/31/2008,2:00AM -3:00AM,42.105,-72.565,SG
7/31/2008,2:00AM -3:00AM,42.104,-72.572,SG
7/31/2008,2:00AM -3:00AM,42.088,-72.552,SG
7/31/2008,2:00AM -3:00AM,42.094,-72.563,SG
7/31/2008,2:00AM -3:00AM,42.109,-72.556,SG
7/31/2008,2:00AM -3:00AM,42.101,-72.593,SG
7/31/2008,2:00AM - 3:00AM,42.105,-72.57,SG
7/31/2008,2:00AM - 3:00AM,42.104,-72.561,SG
7/31/2008,2:00AM -3:00AM,42.094,-72.555,SG
7/31/2008,2:00AM -3:00AM,42.095,-72.56,SG
7/31/2008,2:00AM -3:00AM,42.103,-72.581,SG
7/31/2008,3:00AM -4:00AM,42.112,-72.57,SG
7/31/2008,3:00AM -4:00AM,42.099,-72.574,SG
7/31/2008,3:00AM -4:00AM,42.107,-72.563,SG
7/31/2008,3:00AM -4:00AM,42.104,-72.559,SG
7/31/2008,3:00AM -4:00AM,42.11,-72.57,SG
7/31/2008,3:00AM -4:00AM,42.097,-72.556,SG
7/31/2008,3:00AM -4:00AM,42.109,-72.57,SG
7/31/2008,3:00AM -4:00AM,42.092,-72.561,SG
7/31/2008,3:00AM -4:00AM,42.121,-72.561,SG
7/31/2008,3:00AM -4:00AM,42.093,-72.568,SG
7/31/2008,3:00AM -4:00AM,42.097,-72.56,SG
7/31/2008,3:00AM - 4:00AM,42.087,-72.574,SG
7/31/2008,3:00AM - 4:00AM,42.097,-72.577,SG
7/31/2008,3:00AM - 4:00AM,42.101,-72.574,SG
7/31/2008,3:00AM - 4:00AM,42.102,-72.579,SG
7/31/2008,3:00AM -4:00AM,42.104,-72.567,SG
7/31/2008,3:00AM -4:00AM,42.094,-72.572,SG
7/31/2008,3:00AM -4:00AM,42.083,-72.577,SG
7/31/2008,3:00AM -4:00AM,42.096,-72.575,SG
7/31/2008,3:00AM -4:00AM,42.096,-72.563,SG
7/31/2008,3:00AM -4:00AM,42.101,-72.566,SG
7/31/2008,3:00AM -4:00AM,42.104,-72.56,SG
7/31/2008,3:00AM -4:00AM,42.114,-72.586,SG
7/31/2008,3:00AM -4:00AM,42.088,-72.556,SG
7/31/2008,3:00AM - 4:00AM,42.105,-72.574,SG
7/31/2008,3:00AM -4:00AM,42.114,-72.566,SG
7/31/2008,3:00AM - 4:00AM,42.102,-72.565,SG
7/31/2008,3:00AM -4:00AM,42.102,-72.568,SG
7/31/2008,3:00AM -4:00AM,42.093,-72.564,SG
7/31/2008,3:00AM -4:00AM,42.109,-72.587,SG
7/31/2008,3:00AM -4:00AM,42.1,-72.564,SG
7/31/2008,3:00AM -4:00AM,42.108,-72.568,SG
7/31/2008,4:00AM - 5:00AM,42.118,-72.576,SG
7/31/2008,4:00AM - 5:00AM,42.103,-72.583,SG
7/31/2008,4:00AM - 5:00AM,42.104,-72.578,SG
7/31/2008,4:00AM - 5:00AM,42.108,-72.569,SG
7/31/2008,4:00AM - 5:00AM,42.116,-72.576,SG
7/31/2008,4:00AM - 5:00AM,42.106,-72.575,SG
7/31/2008,4:00AM - 5:00AM,42.107,-72.569,SG
7/31/2008,4:00AM - 5:00AM,42.108,-72.578,SG
7/31/2008,4:00AM - 5:00AM,42.099,-72.558,SG
7/31/2008,4:00AM - 5:00AM,42.097,-72.568,SG
7/31/2008,4:00AM - 5:00AM,42.101,-72.571,SG
7/31/2008,4:00AM - 5:00AM,42.089,-72.57,SG
7/31/2008,4:00AM - 5:00AM,42.102,-72.551,SG
7/31/2008,4:00AM - 5:00AM,42.097,-72.561,SG
8/1/2008,1:00AM - 2:00AM,42.092,-72.572,SG
8/1/2008,11:00PM - 12:00AM,42.098,-72.58,SG
8/2/2008,1:00AM - 2:00AM,42.094,-72.571,SG
8/2/2008,1:00AM - 2:00AM,42.094,-72.571,MG
8/2/2008,1:00AM - 2:00AM,42.095,-72.569,SG
8/2/2008,2:00AM - 3:00AM,42.094,-72.571,SG
8/2/2008,2:00AM - 3:00AM,42.095,-72.571,SG
8/2/2008,3:00AM -4:00AM,42.106,-72.563,SG
8/3/2008,3:00AM -4:00AM,42.101,-72.575,SG
8/5/2008,12:00AM - 1:00AM,42.098,-72.567,SG
8/5/2008,12:00AM - 1:00AM,42.116,-72.567,MG
8/5/2008,1:00AM - 2:00AM,42.094,-72.568,SG
8/5/2008,1:00AM - 2:00AM,42.094,-72.564,SG
8/6/2008,12:00AM - 1:00AM,42.11,-72.588,SG
8/6/2008,4:00AM - 5:00AM,42.089,-72.581,SG
8/6/2008,5:00AM - 6:00AM,42.089,-72.581,SG
8/7/2008,12:00AM - 1:00AM,42.085,-72.549,MG
8/7/2008,1:00AM - 2:00AM,42.096,-72.58,SG
8/7/2008,1:00AM - 2:00AM,42.094,-72.568,SG
8/8/2008,1:00AM - 2:00AM,42.116,-72.558,SG
8/8/2008,4:00AM - 5:00AM,42.094,-72.568,SG
8/8/2008,5:00AM - 6:00AM,42.115,-72.562,SG
8/9/2008,2:00AM - 3:00AM,42.097,-72.584,MG
8/9/2008,2:00AM -3:00AM,42.102,-72.568,MG
8/9/2008,3:00AM -4:00AM,42.11,-72.591,SG
8/9/2008,5:00AM - 6:00AM,42.102,-72.584,SG
8/10/2008,1:00AM - 2:00AM,42.098,-72.566,SG
8/10/2008,2:00AM -3:00AM,42.101,-72.572,SG
8/10/2008,11:00PM - 12:00AM,42.113,-72.567,SG
8/11/2008,2:00AM - 3:00AM,42.108,-72.564,SG
8/11/2008,2:00AM -3:00AM,42.108,-72.564,SG
8/11/2008,2:00AM -3:00AM,42.108,-72.564,SG
8/13/2008,2:00AM -3:00AM,42.095,-72.584,SG
8/13/2008,4:00AM -5:00AM,42.109,-72.564,SG
8/13/2008,4:00AM - 5:00AM,42.091,-72.579,SG
8/14/2008,12:00AM - 1:00AM,42.086,-72.562,SG
8/14/2008,12:00AM - 1:00AM,42.085,-72.556,SG
8/14/2008,12:00AM - 1:00AM,42.087,-72.555,SG
8/16/2008,2:00AM -3:00AM,42.098,-72.573,SG
8/16/2008,3:00AM -4:00AM,42.103,-72.567,SG
8/16/2008,3:00AM - 4:00AM,42.107,-72.567,MG
8/16/2008,3:00AM -4:00AM,42.108,-72.567,SG
8/17/2008,1:00AM - 2:00AM,42.109,-72.566,SG
8/17/2008,2:00AM -3:00AM,42.1,-72.561,MG
8/17/2008,3:00AM -4:00AM,42.092,-72.583,SG
8/17/2008,4:00AM - 5:00AM,42.12,-72.579,SG
8/18/2008,1:00AM - 2:00AM,42.095,-72.571,SG
8/18/2008,2:00AM - 3:00AM,42.097,-72.566,SG
8/20/2008,1:00AM - 2:00AM,42.098,-72.571,SG
8/20/2008,1:00AM - 2:00AM,42.098,-72.569,SG
8/21/2008,6:00AM - 7:00AM,42.094,-72.567,SG
8/21/2008,6:00AM - 7:00AM,42.094,-72.567,MG
8/22/2008,1:00AM - 2:00AM,42.095,-72.584,SG
8/22/2008,1:00AM - 2:00AM,42.092,-72.582,SG
8/22/2008,1:00AM - 2:00AM,42.087,-72.58,SG
8/22/2008,2:00AM - 3:00AM,42.095,-72.585,SG
8/22/2008,2:00AM - 3:00AM,42.093,-72.582,SG
8/22/2008,4:00AM - 5:00AM,42.091,-72.59,SG
8/22/2008,11:00PM - 12:00AM,42.099,-72.573,SG
8/22/2008,12:00AM - 1:00AM,42.099,-72.578,SG
8/23/2008,1:00AM - 2:00AM,42.095,-72.581,MG
8/23/2008,1:00AM - 2:00AM,42.086,-72.556,SG
8/23/2008,12:00AM - 1:00AM,42.084,-72.58,SG
8/24/2008,10:00PM - 11:00PM,42.084,-72.58,MG
8/25/2008,2:00AM -3:00AM,42.097,-72.562,SG
8/25/2008,2:00AM -3:00AM,42.108,-72.567,SG
8/25/2008,2:00AM -3:00AM,42.108,-72.567,SG
8/25/2008,4:00AM - 5:00AM,42.087,-72.58,SG
8/26/2008,9:00PM - 10:00PM,42.111,-72.583,MG
8/26/2008,12:00AM - 1:00AM,42.092,-72.56,SG
8/27/2008,2:00AM -3:00AM,42.092,-72.56,SG
8/27/2008,2:00AM -3:00AM,42.092,-72.559,SG
8/27/2008,3:00AM -4:00AM,42.092,-72.56,SG
8/28/2008,1:00AM - 2:00AM,42.118,-72.58,SG
8/28/2008,2:00AM -3:00AM,42.099,-72.56,MG
8/28/2008,2:00AM -3:00AM,42.099,-72.56,SG
8/28/2008,9:00AM - 10:00AM,42.1,-72.573,SG
8/28/2008,10:00PM - 11:00PM,42.094,-72.561,SG
8/28/2008,11:00PM - 12:00AM,42.116,-72.565,MG
8/29/2008,12:00AM - 1:00AM,42.107,-72.567,MG
8/29/2008,2:00AM - 3:00AM,42.093,-72.569,SG
8/29/2008,2:00AM -3:00AM,42.094,-72.583,SG
8/29/2008,2:00AM -3:00AM,42.092,-72.583,SG
8/29/2008,2:00AM -3:00AM,42.092,-72.582,SG
8/29/2008,1:00PM -2:00PM,42.092,-72.572,SG
8/29/2008,11:00PM - 12:00AM,42.095,-72.579,SG
8/30/2008,2:00AM - 3:00AM,42.094,-72.571,MG
8/30/2008,3:00AM -4:00AM,42.105,-72.567,SG
8/30/2008,3:00AM -4:00AM,42.083,-72.573,SG
8/30/2008,3:00AM -4:00AM,42.094,-72.563,SG
8/30/2008,3:00AM -4:00AM,42.094,-72.581,SG
8/30/2008,3:00AM -4:00AM,42.097,-72.576,SG
8/30/2008,3:00AM -4:00AM,42.093,-72.59,SG
8/30/2008,3:00AM -4:00AM,42.098,-72.559,SG
8/30/2008,3:00AM -4:00AM,42.106,-72.576,SG
8/30/2008,4:00AM - 5:00AM,42.096,-72.568,SG
8/31/2008,1:00AM - 2:00AM,42.106,-72.566,SG
8/31/2008,10:00PM - 11:00PM,42.109,-72.558,SG
9/1/2008,1:00AM - 2:00AM,42.107,-72.564,SG
9/1/2008,3:00AM -4:00AM,42.087,-72.591,SG
9/1/2008,11:00PM - 12:00AM,42.098,-72.571,SG
9/2/2008,12:00AM - 1:00AM,42.098,-72.563,MG
9/2/2008,2:00AM -3:00AM,42.094,-72.583,MG
9/3/2008,2:00AM -3:00AM,42.095,-72.581,SG
9/4/2008,12:00AM - 1:00AM,42.098,-72.564,SG
9/5/2008,3:00AM -4:00AM,42.091,-72.584,SG
9/5/2008,3:00AM -4:00AM,42.104,-72.592,SG
9/5/2008,12:00AM - 1:00AM,42.092,-72.568,SG
9/6/2008,12:00AM - 1:00AM,42.093,-72.554,SG
9/6/2008,2:00AM -3:00AM,42.094,-72.569,SG
9/6/2008,4:00AM - 5:00AM,42.114,-72.579,SG
9/6/2008,5:00AM - 6:00AM,42.109,-72.565,SG
9/8/2008,11:00PM - 12:00AM,42.088,-72.569,SG
9/9/2008,6:00PM -7:00PM,42.099,-72.573,SG
9/10/2008,5:00PM -6:00PM,42.106,-72.563,MG
9/11/2008,12:00AM - 1:00AM,42.1,-72.565,SG
9/11/2008,3:00AM - 4:00AM,42.114,-72.569,SG
9/11/2008,3:00AM - 4:00AM,42.113,-72.565,SG
9/11/2008,4:00AM -5:00AM,42.115,-72.563,SG
9/11/2008,4:00AM - 5:00AM,42.115,-72.568,SG
9/12/2008,2:00AM -3:00AM,42.086,-72.556,SG
9/12/2008,3:00AM -4:00AM,42.106,-72.583,SG
9/15/2008,2:00AM -3:00AM,42.093,-72.566,MG
9/16/2008,4:00AM - 5:00AM,42.107,-72.566,MG
9/18/2008,1:00AM - 2:00AM,42.087,-72.563,SG
9/18/2008,8:00PM - 9:00PM,42.099,-72.58,SG
9/19/2008,1:00AM - 2:00AM,42.097,-72.58,SG
9/19/2008,2:00AM -3:00AM,42.096,-72.58,SG
9/19/2008,2:00AM -3:00AM,42.098,-72.579,SG
9/19/2008,2:00AM - 3:00AM,42.109,-72.582,SG
9/20/2008,12:00AM - 1:00AM,42.106,-72.574,SG
9/20/2008,12:00AM - 1:00AM,42.094,-72.571,MG
9/20/2008,1:00AM - 2:00AM,42.089,-72.572,MG
9/20/2008,2:00AM -3:00AM,42.094,-72.571,SG
9/20/2008,2:00AM -3:00AM,42.095,-72.571,SG
9/20/2008,3:00AM - 4:00AM,42.095,-72.58,SG
9/20/2008,4:00AM - 5:00AM,42.098,-72.579,MG
9/20/2008,4:00AM - 5:00AM,42.102,-72.572,SG
9/20/2008,10:00PM - 11:00PM,42.09,-72.575,SG
9/21/2008,1:00AM - 2:00AM,42.099,-72.558,SG
9/21/2008,3:00AM -4:00AM,42.109,-72.559,SG
9/21/2008,2:00PM -3:00PM,42.094,-72.57,MG
9/22/2008,10:00PM - 11:00PM,42.102,-72.559,SG
9/23/2008,12:00AM - 1:00AM,42.11,-72.561,SG
9/23/2008,12:00AM - 1:00AM,42.111,-72.568,SG
9/23/2008,1:00AM - 2:00AM,42.099,-72.559,SG
9/24/2008,1:00AM - 2:00AM,42.121,-72.556,SG
9/24/2008,4:00AM -5:00AM,42.118,-72.56,MG
9/24/2008,8:00PM -9:00PM,42.099,-72.574,MG
9/25/2008,1:00AM - 2:00AM,42.097,-72.572,SG
9/25/2008,5:00AM - 6:00AM,42.11,-72.573,SG
10/2/2008,2:00AM - 3:00AM,42.098,-72.573,SG
10/3/2008,3:00AM -4:00AM,42.089,-72.57,SG
10/3/2008,3:00AM -4:00AM,42.089,-72.57,SG
10/4/2008,10:00PM - 11:00PM,42.109,-72.557,SG
10/5/2008,1:00AM - 2:00AM,42.091,-72.57,SG
10/5/2008,3:00AM -4:00AM,42.117,-72.564,MG
10/8/2008,1:00AM - 2:00AM,42.091,-72.582,SG
10/8/2008,2:00AM - 3:00AM,42.114,-72.554,SG
10/8/2008,3:00AM -4:00AM,42.091,-72.583,SG
10/8/2008,11:00PM - 12:00AM,42.093,-72.563,MG
10/9/2008,9:00PM - 10:00PM,42.114,-72.566,SG
10/10/2008,3:00AM -4:00AM,42.096,-72.582,SG
10/10/2008,9:00PM - 10:00PM,42.115,-72.567,MG
10/11/2008,2:00AM -3:00AM,42.096,-72.559,SG
10/11/2008,2:00AM -3:00AM,42.091,-72.579,SG
10/11/2008,2:00AM -3:00AM,42.106,-72.555,SG
10/11/2008,2:00AM -3:00AM,42.106,-72.554,SG
10/11/2008,2:00AM -3:00AM,42.106,-72.553,SG
10/11/2008,3:00AM -4:00AM,42.106,-72.554,MG
10/12/2008,2:00AM -3:00AM,42.092,-72.572,MG
10/12/2008,3:00AM -4:00AM,42.091,-72.559,MG
10/12/2008,3:00AM -4:00AM,42.091,-72.559,SG
10/12/2008,3:00AM -4:00AM,42.091,-72.579,SG
10/12/2008,4:00AM - 5:00AM,42.114,-72.563,MG
10/13/2008,3:00AM -4:00AM,42.118,-72.566,MG
10/14/2008,9:00PM - 10:00PM,42.1,-72.573,MG
10/14/2008,11:00PM - 12:00AM,42.101,-72.567,SG
10/16/2008,10:00PM -11:00PM,42.101,-72.569,SG
10/17/2008,6:00AM - 7:00AM,42.099,-72.584,SG
10/17/2008,10:00PM - 11:00PM,42.105,-72.556,MG
10/19/2008,6:00PM -7:00PM,42.111,-72.572,SG
10/19/2008,12:00AM - 1:00AM,42.099,-72.573,SG
10/19/2008,12:00AM - 1:00AM,42.099,-72.573,SG
10/19/2008,12:00AM - 1:00AM,42.099,-72.573,SG
10/19/2008,12:00AM - 1:00AM,42.099,-72.573,SG
10/20/2008,2:00AM -3:00AM,42.111,-72.579,MG
10/20/2008,2:00AM -3:00AM,42.106,-72.561,SG
10/20/2008,2:00PM -3:00PM,42.099,-72.573,SG
10/20/2008,2:00PM -3:00PM,42.099,-72.574,SG
10/20/2008,11:00PM - 12:00AM,42.107,-72.567,MG
10/21/2008,2:00PM -3:00PM,42.095,-72.571,MG
10/22/2008,1:00AM - 2:00AM,42.111,-72.56,MG
10/22/2008,2:00AM -3:00AM,42.094,-72.582,MG
10/22/2008,4:00AM - 5:00AM,42.097,-72.566,SG
10/24/2008,10:00PM - 11:00PM,42.096,-72.564,MG
10/24/2008,12:00AM - 1:00AM,42.093,-72.583,SG
10/24/2008,12:00AM - 1:00AM,42.108,-72.572,SG
10/25/2008,12:00AM - 1:00AM,42.1,-72.579,SG
10/25/2008,1:00AM - 2:00AM,42.096,-72.58,MG
10/25/2008,1:00AM - 2:00AM,42.096,-72.58,SG
10/25/2008,1:00AM - 2:00AM,42.096,-72.579,MG
10/25/2008,1:00AM - 2:00AM,42.096,-72.579,MG
10/25/2008,2:00AM -3:00AM,42.096,-72.58,SG
10/25/2008,4:00AM - 5:00AM,42.113,-72.551,SG
10/26/2008,1:00PM -2:00PM,42.118,-72.566,MG
10/27/2008,12:00AM - 1:00AM,42.097,-72.564,MG
10/27/2008,2:00AM -3:00AM,42.099,-72.58,SG
10/27/2008,2:00AM -3:00AM,42.099,-72.579,MG
10/27/2008,3:00AM -4:00AM,42.097,-72.579,SG
10/28/2008,3:00AM -4:00AM,42.107,-72.562,SG
10/30/2008,1:00AM - 2:00AM,42.095,-72.58,SG
10/30/2008,1:00AM - 2:00AM,42.095,-72.58,SG
10/30/2008,6:00AM - 7:00AM,42.099,-72.59,SG
10/31/2008,6:00AM - 7:00AM,42.106,-72.568,SG
10/31/2008,9:00PM - 10:00PM,42.096,-72.579,SG
10/31/2008,12:00AM - 1:00AM,42.089,-72.566,SG
11/1/2008,2:00AM -3:00AM,42.093,-72.557,SG
11/1/2008,3:00AM -4:00AM,42.096,-72.578,SG
11/1/2008,4:00AM - 5:00AM,42.11,-72.574,SG
11/2/2008,1:00AM - 2:00AM,42.114,-72.581,MG
11/2/2008,1:00AM - 2:00AM,42.114,-72.582,SG
11/4/2008,3:00AM -4:00AM,42.092,-72.586,SG
11/4/2008,5:00AM - 6:00AM,42.099,-72.578,SG
11/4/2008,9:00PM - 10:00PM,42.113,-72.558,SG
11/5/2008,12:00AM - 1:00AM,42.099,-72.567,SG
11/6/2008,1:00AM - 2:00AM,42.114,-72.567,SG
11/7/2008,5:00PM-6:00PM,42.11,-72.57,MG
11/7/2008,9:00PM - 10:00PM,42.098,-72.573,SG
11/7/2008,12:00AM - 1:00AM,42.091,-72.57,SG
11/9/2008,3:00AM -4:00AM,42.088,-72.567,SG
11/9/2008,3:00AM -4:00AM,42.088,-72.567,SG
11/14/2008,1:00AM - 2:00AM,42.105,-72.556,SG
11/14/2008,2:00AM -3:00AM,42.103,-72.568,MG
11/15/2008,2:00AM - 3:00AM,42.093,-72.563,MG
11/16/2008,1:00AM - 2:00AM,42.089,-72.556,SG
11/17/2008,12:00AM - 1:00AM,42.112,-72.571,SG
11/17/2008,12:00AM - 1:00AM,42.088,-72.579,SG
11/18/2008,10:00PM - 11:00PM,42.095,-72.578,MG
11/20/2008,1:00AM - 2:00AM,42.102,-72.562,SG
11/20/2008,1:00AM - 2:00AM,42.089,-72.572,SG
11/20/2008,1:00AM - 2:00AM,42.115,-72.564,SG
11/22/2008,6:00AM - 7:00AM,42.089,-72.581,MG
11/23/2008,12:00AM - 1:00AM,42.11,-72.56,MG
11/23/2008,1:00AM - 2:00AM,42.11,-72.573,SG
11/23/2008,3:00AM -4:00AM,42.099,-72.572,MG
11/25/2008,2:00AM -3:00AM,42.102,-72.574,SG
11/25/2008,2:00AM -3:00AM,42.106,-72.549,SG
11/25/2008,2:00AM -3:00AM,42.103,-72.553,SG
11/28/2008,1:00AM - 2:00AM,42.094,-72.56,MG
11/28/2008,1:00AM - 2:00AM,42.094,-72.56,SG
11/28/2008,1:00AM - 2:00AM,42.095,-72.571,SG
11/29/2008,1:00AM - 2:00AM,42.095,-72.57,MG
11/30/2008,3:00AM -4:00AM,42.106,-72.559,SG
11/30/2008,2:00PM -3:00PM,42.102,-72.572,SG
11/30/2008,2:00PM -3:00PM,42.09,-72.577,MG
12/1/2008,2:00AM -3:00AM,42.103,-72.566,SG
12/1/2008,12:00PM - 1:00PM,42.099,-72.573,MG
12/1/2008,12:00AM - 1:00AM,42.104,-72.563,MG
12/3/2008,12:00AM - 1:00AM,42.109,-72.562,SG
12/3/2008,2:00AM -3:00AM,42.103,-72.583,SG
12/4/2008,12:00AM - 1:00AM,42.097,-72.574,SG
12/5/2008,1:00AM - 2:00AM,42.103,-72.573,SG
12/5/2008,1:00AM - 2:00AM,42.099,-72.572,SG
12/5/2008,4:00AM - 5:00AM,42.094,-72.582,SG
12/6/2008,2:00AM - 3:00AM,42.094,-72.555,SG
12/6/2008,2:00AM - 3:00AM,42.093,-72.556,SG
12/6/2008,2:00AM - 3:00AM,42.097,-72.562,MG
12/6/2008,2:00AM - 3:00AM,42.104,-72.592,SG
12/10/2008,12:00AM - 1:00AM,42.09,-72.581,SG
